UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
100/04-02-023-25W4/03,DEVELOPMENT,Deviated,SHUNDA FM,ENTICE COMMINGLED MFP9501,ENTICE,,19970806,1875,1786.85,19970821,ARTISAN CORPORATION,600,,,Abandoned Zone  Commingled,440.4,520.5,,,882,282.5,1616,MANNVILLE GRP,,EDMONTON F,YES,BWL,AB3,Calgary/Edmonton,,,,20141204,,,19970817,955.9,,,,,,,,,,,,,,,,,0204331,22,,,,,,,24.7,GPSL/GPCEM/THX,Tonnes
100/04-02-023-25W4/02,DEVELOPMENT,Deviated,SHUNDA FM,ENTICE COMMINGLED MFP9501,ENTICE,,19970806,1875,1786.85,19970821,ARTISAN CORPORATION,600,,,Abandoned Zone  Commingled,440.4,520.5,,,882,282.5,1616,MANNVILLE GRP,,EDMONTON F,YES,BWL,AB3,Calgary/Edmonton,,,,20141204,,,19970817,955.9,,,,,,,,,,,,,,,,,0204331,22,,,,,,,15.9,CLASS G NEAT,Cubic metres
100/04-02-023-25W4/02,DEVELOPMENT,Deviated,SHUNDA FM,ENTICE COMMINGLED MFP9501,ENTICE,,19970806,1875,1786.85,19970821,ARTISAN CORPORATION,600,,,Abandoned Zone  Commingled,440.4,520.5,,,882,282.5,1616,MANNVILLE GRP,,EDMONTON F,YES,BWL,AB3,Calgary/Edmonton,,,,20141204,,,19970817,955.9,,,,,,,,,,,,,,,,,0204331,22,,,,,,,24.7,GPSL/GPCEM/THX,Tonnes
100/09-18-044-04W4/00,DEVELOPMENT,Vertical,NISKU FM,EDGERTON D-2 D,EDGERTON,,19841213,685,0,19841217,SEDCO DRILLING,8,,19850801,Abandoned Zone Crude Oil,417.92,254.6,PRIMARY,,670,662,684.7,CAMROSE TONGUE =DOL=,3592.74,D-2 D,,BWL,AB4,Medicine Hat,0,4578.9824,3592.74,19960907,571.2,728,19841215,669,,51.42,46.29,,40.37,17.14,51.42,40.37,,0,0,,342,6,4321,25,0111569,7,0,,0,0,,0,10.1,CLASS G NEAT,Cubic metres
100/09-18-044-04W4/00,DEVELOPMENT,Vertical,NISKU FM,EDGERTON D-2 D,EDGERTON,,19841213,685,0,19841217,SEDCO DRILLING,8,,19850801,Abandoned Zone Crude Oil,417.92,254.6,PRIMARY,,670,662,684.7,CAMROSE TONGUE =DOL=,3592.74,D-2 D,,BWL,AB4,Medicine Hat,0,4578.9824,3592.74,19960907,571.2,728,19841215,669,,51.42,46.29,,40.37,17.14,51.42,40.37,,0,0,,342,6,4321,25,0111569,7,0,,0,0,,0,13.5,1:2:8 POZ,Tonnes
100/09-18-044-04W4/00,DEVELOPMENT,Vertical,NISKU FM,EDGERTON D-2 D,EDGERTON,,19841213,685,0,19841217,SEDCO DRILLING,8,,19850801,Abandoned Zone Crude Oil,417.92,254.6,PRIMARY,,670,662,684.7,CAMROSE TONGUE =DOL=,3592.74,D-2 D,,BWL,AB4,Medicine Hat,0,4578.9824,3592.74,19960907,571.2,728,19841215,669,,51.42,46.29,,40.37,17.14,51.42,40.37,,0,0,,342,6,4321,25,0111569,7,0,,0,0,,0,4,CLASS G NEAT,Tonnes
1A0/02-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19900108,1010,0,19900112,PRECISION DRILLING CORPORATION,1,,19930301,Abandoned Crude Oil,397.91,343.8,PRIMARY,II,983.5,982.5,982.2,ELLERSLIE MBR,5181.6943,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,109393.65,4957.629,20160203,788.2,17392.2,19900110,737.7,2.07,7.89,52.08,0.54,6.68,181.04,8.25,6.77,,0,0,,184,3,6464,34,0142097,1,0,,36.8,1299.5797,,0,15,CLASS A NEAT,Tonnes
1A0/02-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19900108,1010,0,19900112,PRECISION DRILLING CORPORATION,1,,19930301,Abandoned Crude Oil,397.91,343.8,PRIMARY,II,983.5,982.5,982.2,ELLERSLIE MBR,5181.6943,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,109393.65,4957.629,20160203,788.2,17392.2,19900110,737.7,2.07,7.89,52.08,0.54,6.68,181.04,8.25,6.77,,0,0,,184,3,6464,34,0142097,1,0,,36.8,1299.5797,,0,28,1:1:2 POZ,Tonnes
1A0/02-27-040-12W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19900108,1010,0,19900112,PRECISION DRILLING CORPORATION,1,,19930301,Abandoned Crude Oil,397.91,343.8,PRIMARY,II,983.5,982.5,982.2,ELLERSLIE MBR,5181.6943,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,109393.65,4957.629,20160203,788.2,17392.2,19900110,737.7,2.07,7.89,52.08,0.54,6.68,181.04,8.25,6.77,,0,0,,184,3,6464,34,0142097,1,0,,36.8,1299.5797,,0,3.8,CLASS G NEAT,Tonnes
102/06-29-005-05W4/00,DEVELOPMENT,Deviated,RIERDON FM,,MANYBERRIES,,20100915,1117,1059.82,20100920,CHAMPION DRILLING INC.,,,,Abandoned,486.5,466.2,,,,,1112.95,RIERDON FM,,,YES,140,AB3,Medicine Hat,,,,20201105,,,20100919,948.6,,,,,,,,,,,,,,,,,0423141,3,,,,,,,12.3,CLASS A NEAT,Tonnes
102/06-29-005-05W4/00,DEVELOPMENT,Deviated,RIERDON FM,,MANYBERRIES,,20100915,1117,1059.82,20100920,CHAMPION DRILLING INC.,,,,Abandoned,486.5,466.2,,,,,1112.95,RIERDON FM,,,YES,140,AB3,Medicine Hat,,,,20201105,,,20100919,948.6,,,,,,,,,,,,,,,,,0423141,3,,,,,,,24,LIGHT WEIGHT,Tonnes
100/10-08-038-02W4/00,DEEPER-POOLTEST,Vertical,DEVONIAN SYSTEM,PROVOST UPPER MANNVILLE Q5Q,PROVOST,,19871015,841,0,19871022,CAMARO DRILLING,3,,20070301,Abandoned Zone Gas,412.8,275.4,PRIMARY,,713,710,830,WOODBEND GRP,287947.34,UPPER MANNVILLE Q5Q,YES,BWL,AB4,Medicine Hat,0,5886.634,1335.9558,20190114,212.4,935.9,19871018,684.5,1783.29,17.77,1.39,561.62,4.78,50.99,325.23,101.61,,0,0,,,,,,0129021,4,0,,47072.4,1662346.1,,0,16,CLASS A NEAT,Tonnes
100/10-08-038-02W4/00,DEEPER-POOLTEST,Vertical,DEVONIAN SYSTEM,PROVOST UPPER MANNVILLE Q5Q,PROVOST,,19871015,841,0,19871022,CAMARO DRILLING,3,,20070301,Abandoned Zone Gas,412.8,275.4,PRIMARY,,713,710,830,WOODBEND GRP,287947.34,UPPER MANNVILLE Q5Q,YES,BWL,AB4,Medicine Hat,0,5886.634,1335.9558,20190114,212.4,935.9,19871018,684.5,1783.29,17.77,1.39,561.62,4.78,50.99,325.23,101.61,,0,0,,,,,,0129021,4,0,,47072.4,1662346.1,,0,13,1:1:2 POZ,Tonnes
100/10-08-038-02W4/00,DEEPER-POOLTEST,Vertical,DEVONIAN SYSTEM,PROVOST UPPER MANNVILLE Q5Q,PROVOST,,19871015,841,0,19871022,CAMARO DRILLING,3,,20070301,Abandoned Zone Gas,412.8,275.4,PRIMARY,,713,710,830,WOODBEND GRP,287947.34,UPPER MANNVILLE Q5Q,YES,BWL,AB4,Medicine Hat,0,5886.634,1335.9558,20190114,212.4,935.9,19871018,684.5,1783.29,17.77,1.39,561.62,4.78,50.99,325.23,101.61,,0,0,,,,,,0129021,4,0,,47072.4,1662346.1,,0,10,CLASS G NEAT,Tonnes
100/07-32-060-22W4/02,NEW POOL WILDCAT,Vertical,MANNVILLE GRP,,THORHILD,,19910602,859,0,19910607,TRI-CITY DRILLING INC.,5,,19990701,Abandoned Gas,445.39,229.9,PRIMARY,,515,510,842.5,ELLERSLIE MBR,238.67844,,,BWL,AB5,Athabasca/Peace River,0,75.47773,0,20010814,0,12,19910605,671.7,56.37,,3.61,22.69,,1.24,9.72,3.91,,0,0,,,,,,0148799,2,0,,39.2,1384.335,,0,9.5,1:1:2 POZ,Tonnes
100/07-32-060-22W4/02,NEW POOL WILDCAT,Vertical,MANNVILLE GRP,,THORHILD,,19910602,859,0,19910607,TRI-CITY DRILLING INC.,5,,19990701,Abandoned Gas,445.39,229.9,PRIMARY,,515,510,842.5,ELLERSLIE MBR,238.67844,,,BWL,AB5,Athabasca/Peace River,0,75.47773,0,20010814,0,12,19910605,671.7,56.37,,3.61,22.69,,1.24,9.72,3.91,,0,0,,,,,,0148799,2,0,,39.2,1384.335,,0,4,GPSL/GPCEM/THX,Tonnes
100/14-05-016-22W4/00,DEVELOPMENT,Vertical,MISSISSIPPIAN SYSTEM,LONG COULEE SUNBURST K,LONG COULEE,INJECTION,19910726,1568,0,19910803,PRECISION DRILLING CORPORATION,2,20121201,,Abandoned Water Injection,652.5,331.4,PRIMARY,Waterflood,1507,1505,1545.5,LIVINGSTONE FM,0,SUNBURST K,YES,BWL,AB3,Calgary/Edmonton,0,0,0,20181020,0,0,19910731,979.9,,,,,,,,,,0,413312.62,0,,1,12597,45,0149503,5,0,0,0,0,,2599658.2,20.5,CLASS G NEAT,Tonnes
100/14-05-016-22W4/00,DEVELOPMENT,Vertical,MISSISSIPPIAN SYSTEM,LONG COULEE SUNBURST K,LONG COULEE,INJECTION,19910726,1568,0,19910803,PRECISION DRILLING CORPORATION,2,20121201,,Abandoned Water Injection,652.5,331.4,PRIMARY,Waterflood,1507,1505,1545.5,LIVINGSTONE FM,0,SUNBURST K,YES,BWL,AB3,Calgary/Edmonton,0,0,0,20181020,0,0,19910731,979.9,,,,,,,,,,0,413312.62,0,,1,12597,45,0149503,5,0,0,0,0,,2599658.2,31,LIGHT WEIGHT,Cubic metres
100/14-05-016-22W4/00,DEVELOPMENT,Vertical,MISSISSIPPIAN SYSTEM,LONG COULEE SUNBURST K,LONG COULEE,INJECTION,19910726,1568,0,19910803,PRECISION DRILLING CORPORATION,2,20121201,,Abandoned Water Injection,652.5,331.4,PRIMARY,Waterflood,1507,1505,1545.5,LIVINGSTONE FM,0,SUNBURST K,YES,BWL,AB3,Calgary/Edmonton,0,0,0,20181020,0,0,19910731,979.9,,,,,,,,,,0,413312.62,0,,1,12597,45,0149503,5,0,0,0,0,,2599658.2,9.3,CLASS G NEAT,Cubic metres
100/15-06-037-07W4/00,DEEPER-POOLTEST,Vertical,NISKU FM,PROVOST DINA DD,PROVOST,,19871023,1080,0,19871031,SEDCO DRILLING,1,,19961001,Abandoned & Re-Entered Crude Oil,356.6,454.2,PRIMARY,,1007,1006,1067.8,CAMROSE TONGUE =DOL=,55127.94,DINA DD,,BWL,AB4,Medicine Hat,0,301499.56,52679.05,19990603,8375.3,47934.6,19871028,807.3,5.08,17.06,78.82,2.34,3.3,87.93,17.94,3.7,,0,0,,59,2,6307,30,0129428,2,0,,402.2,14203.559,,0,17,CLASS A NEAT,Tonnes
100/15-06-037-07W4/00,DEEPER-POOLTEST,Vertical,NISKU FM,PROVOST DINA DD,PROVOST,,19871023,1080,0,19871031,SEDCO DRILLING,1,,19961001,Abandoned & Re-Entered Crude Oil,356.6,454.2,PRIMARY,,1007,1006,1067.8,CAMROSE TONGUE =DOL=,55127.94,DINA DD,,BWL,AB4,Medicine Hat,0,301499.56,52679.05,19990603,8375.3,47934.6,19871028,807.3,5.08,17.06,78.82,2.34,3.3,87.93,17.94,3.7,,0,0,,59,2,6307,30,0129428,2,0,,402.2,14203.559,,0,16,1:1:4 POZ,Tonnes
100/15-06-037-07W4/00,DEEPER-POOLTEST,Vertical,NISKU FM,PROVOST DINA DD,PROVOST,,19871023,1080,0,19871031,SEDCO DRILLING,1,,19961001,Abandoned & Re-Entered Crude Oil,356.6,454.2,PRIMARY,,1007,1006,1067.8,CAMROSE TONGUE =DOL=,55127.94,DINA DD,,BWL,AB4,Medicine Hat,0,301499.56,52679.05,19990603,8375.3,47934.6,19871028,807.3,5.08,17.06,78.82,2.34,3.3,87.93,17.94,3.7,,0,0,,59,2,6307,30,0129428,2,0,,402.2,14203.559,,0,10,CLASS G NEAT,Tonnes
100/14-32-052-15W4/03,OUTPOST,Vertical,IRETON FM,ROYAL UPPER MANNVILLE F,ROYAL,,20060708,820,0,20060721,CAMARO DRILLING LTD.,2,,20110301,Suspended Gas,333.55,328.2,PRIMARY,,657,655,750.97,GLAUCONITIC SS,31643.768,UPPER MANNVILLE F,,140,AB5,Lloydminster,0,4555.081,0,,0,724.2,20060720,657.8,234.89,,12.06,54.47,,11.17,40.5,9.39,,0,0,,,,,,0356818,4,0,,5197.1,183533.86,,0,8,CLASS G NEAT,Tonnes
100/14-32-052-15W4/03,OUTPOST,Vertical,IRETON FM,ROYAL UPPER MANNVILLE F,ROYAL,,20060708,820,0,20060721,CAMARO DRILLING LTD.,2,,20110301,Suspended Gas,333.55,328.2,PRIMARY,,657,655,750.97,GLAUCONITIC SS,31643.768,UPPER MANNVILLE F,,140,AB5,Lloydminster,0,4555.081,0,,0,724.2,20060720,657.8,234.89,,12.06,54.47,,11.17,40.5,9.39,,0,0,,,,,,0356818,4,0,,5197.1,183533.86,,0,33,LIGHT WEIGHT,Tonnes
100/04-36-084-15W5/00,OUTPOST,Vertical,PRECAMBRIAN SYSTEM,,SLAVE,,19870320,1726,0,19870410,KENTING HI TOWER DRILLING,,,,Abandoned,427.39,235.7,PRIMARY,,,,1710,PRECAMBRIAN SYSTEM,,,,BWL,AB7,Athabasca/Peace River,,,,19870410,,,19870405,658.1,,,,,,,,,,,,,,,,,0126171,,,,,,,,34.8,CLASS G NEAT,Cubic metres
100/03-01-041-09W4/00,DEVELOPMENT,Vertical,JOLI FOU FM,PROVOST VIKING M2M,PROVOST,,19990309,794,0,19990311,PIRATE DRILLING LTD,2,,20091001,Abandoned Gas,383,360.3,PRIMARY,,754.5,753,776.58,JOLI FOU FM,4093.2043,VIKING M2M,YES,BWL,AB4,Medicine Hat,0,42.770714,30.191092,20091112,4.8,6.8,19990311,740.2,85.81,115.92,116.08,56.96,0.49,0.7,130.71,10.31,,0,0,,,,,,0221812,1,0,,667.3,23565.477,,0,16,CLASS G NEAT,Tonnes
102/08-30-038-04W4/00,DEEPER-POOLTEST,Vertical,DETRITAL =CRET=,PROVOST DINA U9U,PROVOST,,19940121,902,0,19940128,ARROWSTAR DRILLING CORPORATION,4,,19941101,Abandoned Crude Oil,376.7,327.8,PRIMARY,,872,868.5,894,WOODBEND GRP,910.1356,DINA U9U,YES,BWL,AB4,Medicine Hat,0,806.9827,910.1356,19970117,144.7,128.3,19940124,700.6,,9.55,1.98,,0.3,4.02,9.55,0.3,,0,0,,4,2,6390,33,0163987,1,0,,0,0,,0,12,CLASS G NEAT,Tonnes
102/13-02-040-04W4/00,DEVELOPMENT,Deviated,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,19930718,838,837.89,19930721,CAMARO DRILLING,17,,20150201,Abandoned Zone Crude Oil,389.3,280.8,PRIMARY,,804,787,832.17,LEDUC FM,24491.127,CUMMINGS H2H,,140,AB4,Medicine Hat,0,392659.7,23325.135,,3708.4,62427.9,19930720,667.4,1.36,23.94,3.5,0.24,4.86,167.23,24.17,4.9,,0,0,,30,5,5654,28,0159604,4,0,,191.5,6762.759,,0,14,CLASS A NEAT,Tonnes
102/13-02-040-04W4/00,DEVELOPMENT,Deviated,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,19930718,838,837.89,19930721,CAMARO DRILLING,17,,20150201,Abandoned Zone Crude Oil,389.3,280.8,PRIMARY,,804,787,832.17,LEDUC FM,24491.127,CUMMINGS H2H,,140,AB4,Medicine Hat,0,392659.7,23325.135,,3708.4,62427.9,19930720,667.4,1.36,23.94,3.5,0.24,4.86,167.23,24.17,4.9,,0,0,,30,5,5654,28,0159604,4,0,,191.5,6762.759,,0,15,CLASS A NEAT,Tonnes
102/13-02-040-04W4/00,DEVELOPMENT,Deviated,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,19930718,838,837.89,19930721,CAMARO DRILLING,17,,20150201,Abandoned Zone Crude Oil,389.3,280.8,PRIMARY,,804,787,832.17,LEDUC FM,24491.127,CUMMINGS H2H,,140,AB4,Medicine Hat,0,392659.7,23325.135,,3708.4,62427.9,19930720,667.4,1.36,23.94,3.5,0.24,4.86,167.23,24.17,4.9,,0,0,,30,5,5654,28,0159604,4,0,,191.5,6762.759,,0,7,GPSL/GPCEM/THX,Tonnes
100/03-12-010-14W4/00,OUTPOST,Vertical,BASE FISH SCALES MARKER,,BOW ISLAND,,20061205,651,0,20061206,TECHNICOIL CORPORATION,,,,Abandoned Zone,478.79,326.4,PRIMARY,,,,624.13,BASE FISH SCALES MARKER,,,YES,140,AB3,Medicine Hat,,,,20190312,,,20061205,800.9,,,,,,,,,,,,,,,,,0367017,3,,,,,,,2,CLASS G NEAT,Tonnes
100/03-12-010-14W4/00,OUTPOST,Vertical,BASE FISH SCALES MARKER,,BOW ISLAND,,20061205,651,0,20061206,TECHNICOIL CORPORATION,,,,Abandoned Zone,478.79,326.4,PRIMARY,,,,624.13,BASE FISH SCALES MARKER,,,YES,140,AB3,Medicine Hat,,,,20190312,,,20061205,800.9,,,,,,,,,,,,,,,,,0367017,3,,,,,,,8.5,CLASS G NEAT,Tonnes
102/09-35-034-08W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE VV,PROVOST,,19930520,1078,1077.97,19930527,TRI-CITY DRILLING INC.,6,,20131001,Abandoned Crude Oil,375.9,399.6,PRIMARY,,1024.5,1018.5,1062.5,WINTERBURN GRP,108304.74,ELLERSLIE VV,,BWL,AB3,Medicine Hat,0,5625408,102110.67,20171130,16234.3,894368.4,19930525,772,155.4,126.99,1.85,2.96,1.54,1110.2,153.78,2.05,,0,0,,124,4,6890,28,0158402,2,0,,1017.3,35925.61,,0,13,CLASS G NEAT,Tonnes
102/09-35-034-08W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE VV,PROVOST,,19930520,1078,1077.97,19930527,TRI-CITY DRILLING INC.,6,,20131001,Abandoned Crude Oil,375.9,399.6,PRIMARY,,1024.5,1018.5,1062.5,WINTERBURN GRP,108304.74,ELLERSLIE VV,,BWL,AB3,Medicine Hat,0,5625408,102110.67,20171130,16234.3,894368.4,19930525,772,155.4,126.99,1.85,2.96,1.54,1110.2,153.78,2.05,,0,0,,124,4,6890,28,0158402,2,0,,1017.3,35925.61,,0,22,1:1:2 POZ,Tonnes
102/09-35-034-08W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE VV,PROVOST,,19930520,1078,1077.97,19930527,TRI-CITY DRILLING INC.,6,,20131001,Abandoned Crude Oil,375.9,399.6,PRIMARY,,1024.5,1018.5,1062.5,WINTERBURN GRP,108304.74,ELLERSLIE VV,,BWL,AB3,Medicine Hat,0,5625408,102110.67,20171130,16234.3,894368.4,19930525,772,155.4,126.99,1.85,2.96,1.54,1110.2,153.78,2.05,,0,0,,124,4,6890,28,0158402,2,0,,1017.3,35925.61,,0,8,GPSL/GPCEM/THX,Tonnes
1C0/03-01-039-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19880525,905,904.96,19880529,TRI-CITY DRILLING INC.,2,,19971101,Abandoned Crude Oil,373,336.3,PRIMARY,,841,839,890.5,IRETON FM,62033.375,DINA L,,BWL,AB4,Medicine Hat,0,2731123.2,60151.348,20181025,9563.3,434213.9,19880528,706.1,3.1,56.51,69.4,0.5,3.14,358.22,57.04,3.23,,0,0,,232,3,5840,27,0133995,1,0,,309.1,10915.764,,0,16,CLASS A NEAT,Tonnes
1C0/03-01-039-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19880525,905,904.96,19880529,TRI-CITY DRILLING INC.,2,,19971101,Abandoned Crude Oil,373,336.3,PRIMARY,,841,839,890.5,IRETON FM,62033.375,DINA L,,BWL,AB4,Medicine Hat,0,2731123.2,60151.348,20181025,9563.3,434213.9,19880528,706.1,3.1,56.51,69.4,0.5,3.14,358.22,57.04,3.23,,0,0,,232,3,5840,27,0133995,1,0,,309.1,10915.764,,0,18,1:1:2 POZ,Tonnes
1C0/03-01-039-05W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST DINA L,PROVOST,,19880525,905,904.96,19880529,TRI-CITY DRILLING INC.,2,,19971101,Abandoned Crude Oil,373,336.3,PRIMARY,,841,839,890.5,IRETON FM,62033.375,DINA L,,BWL,AB4,Medicine Hat,0,2731123.2,60151.348,20181025,9563.3,434213.9,19880528,706.1,3.1,56.51,69.4,0.5,3.14,358.22,57.04,3.23,,0,0,,232,3,5840,27,0133995,1,0,,309.1,10915.764,,0,7,GPSL/GPCEM/THX,Tonnes
1D0/04-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971025,868,0,19971029,PRECISION DRILLING CORPORATION,1,,20131201,Abandoned Zone Crude Oil,405.6,292.4,PRIMARY,,836.5,835.5,860,WOODBEND GRP,113464.65,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,8798012,106024.83,20171128,16856.6,1398772.1,19971028,695.4,3.67,48.3,73.05,9.63,4.47,1104.66,48.93,6.13,,0,0,,553,5,5955,28,0207463,2,0,,1221.9,43150.992,,0,12,CLASS G NEAT,Tonnes
1D0/04-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971025,868,0,19971029,PRECISION DRILLING CORPORATION,1,,20131201,Abandoned Zone Crude Oil,405.6,292.4,PRIMARY,,836.5,835.5,860,WOODBEND GRP,113464.65,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,8798012,106024.83,20171128,16856.6,1398772.1,19971028,695.4,3.67,48.3,73.05,9.63,4.47,1104.66,48.93,6.13,,0,0,,553,5,5955,28,0207463,2,0,,1221.9,43150.992,,0,20,GPSL/GPCEM/THX,Tonnes
1D0/04-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971025,868,0,19971029,PRECISION DRILLING CORPORATION,1,,20131201,Abandoned Zone Crude Oil,405.6,292.4,PRIMARY,,836.5,835.5,860,WOODBEND GRP,113464.65,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,8798012,106024.83,20171128,16856.6,1398772.1,19971028,695.4,3.67,48.3,73.05,9.63,4.47,1104.66,48.93,6.13,,0,0,,553,5,5955,28,0207463,2,0,,1221.9,43150.992,,0,5,GPSL/GPCEM/THX,Tonnes
100/10-15-050-22W5/00,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,20061207,NABORS DRILLING LIMITED,1054,,20230501,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,271329.1,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7600.6074,0,,0,1208.4,20061201,1178.2,1467.86,,3.4,229.28,,1.36,254.02,39.83,0.3,317.63544,0,,,,,,0358568,8,50.5,,44510.3,1571866.4,0.94,0,77,CLASS G NEAT,Tonnes
100/10-15-050-22W5/00,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,20061207,NABORS DRILLING LIMITED,1054,,20230501,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,271329.1,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7600.6074,0,,0,1208.4,20061201,1178.2,1467.86,,3.4,229.28,,1.36,254.02,39.83,0.3,317.63544,0,,,,,,0358568,8,50.5,,44510.3,1571866.4,0.94,0,55,1:1:2 POZ,Tonnes
100/10-15-050-22W5/00,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,20061207,NABORS DRILLING LIMITED,1054,,20230501,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,271329.1,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7600.6074,0,,0,1208.4,20061201,1178.2,1467.86,,3.4,229.28,,1.36,254.02,39.83,0.3,317.63544,0,,,,,,0358568,8,50.5,,44510.3,1571866.4,0.94,0,12,LIGHT WEIGHT,Tonnes
100/10-15-050-22W5/00,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,20061207,NABORS DRILLING LIMITED,1054,,20230501,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,271329.1,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7600.6074,0,,0,1208.4,20061201,1178.2,1467.86,,3.4,229.28,,1.36,254.02,39.83,0.3,317.63544,0,,,,,,0358568,8,50.5,,44510.3,1571866.4,0.94,0,49.9,LIGHT WEIGHT,Tonnes
100/10-15-050-22W5/00,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,20061207,NABORS DRILLING LIMITED,1054,,20230501,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,271329.1,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7600.6074,0,,0,1208.4,20061201,1178.2,1467.86,,3.4,229.28,,1.36,254.02,39.83,0.3,317.63544,0,,,,,,0358568,8,50.5,,44510.3,1571866.4,0.94,0,29.6,TH CEM/CEM FNDU,Tonnes
